Episode,Reward,Timer,Input_PosX,Input_PosY,Input_Angle,Input_DistNorm,Output_Accelerate,Output_TurnLeft,Output_TurnRight,Output_Dash,Output_Skill,Target_Accelerate,Target_TurnLeft,Target_TurnRight,Target_Dash,Target_Skill,Loss
2,1.30,3.70,-0.8541,0.4245,-77.1902,0.5358,93.1395,92.2219,86.6682,94.0757,93.3255,93.1395,92.2219,86.6682,94.0757,94.4330,0.245283
2,1.38,3.80,-0.8568,0.4245,-45.6625,0.5251,93.8859,92.2554,87.2606,92.4084,93.5731,93.8859,92.2554,87.2606,94.3237,93.5731,0.733662
2,1.56,3.90,-0.8568,0.4245,-39.1126,0.4965,93.5919,92.2846,88.0395,92.5926,93.1440,94.2182,92.2846,88.0395,92.5926,93.1440,0.078442
2,1.67,4.00,-0.7741,0.4418,-48.8715,0.4075,93.2696,92.3089,87.7372,92.6875,93.0992,94.0061,92.3089,87.7372,92.6875,93.0992,0.108476
2,1.67,4.10,-0.6750,0.4630,-66.7505,0.3242,93.6160,92.0968,88.8112,92.6133,93.0982,94.3545,92.0968,88.8112,92.6133,93.0982,0.109055
2,1.63,4.20,-0.5924,0.4810,-81.6502,0.2966,93.3915,92.1863,88.8112,92.6495,90.5790,94.0865,92.1863,88.8112,92.6495,90.5790,0.096594
2,1.54,4.30,-0.5099,0.4992,-98.1951,0.2919,94.7484,92.2947,88.1427,92.6335,91.3666,95.3391,92.2947,88.1427,92.6335,91.3666,0.069792
2,1.39,4.40,-0.4274,0.5175,-113.9300,0.3110,93.2360,92.2947,88.3588,92.7425,92.2879,93.2360,92.2947,88.3588,93.6948,92.2879,0.181390
2,1.20,4.50,-0.3422,0.5364,-128.3073,0.3552,93.5366,92.3487,87.8570,92.8711,92.8225,93.8018,92.3487,87.8570,92.8711,92.8225,0.014060
2,1.05,4.60,-0.2277,0.5619,-141.0577,0.4334,93.5700,92.3661,88.1834,92.9416,91.7602,93.6839,92.3661,88.1834,92.9416,91.7602,0.002592
2,1.52,4.70,-0.1453,0.5803,-147.5536,0.4993,93.7504,92.2980,88.3510,93.0443,92.4428,111.3784,92.2980,88.3510,93.0443,92.4428,62.149270
2,1.61,4.80,-0.6971,0.4245,0.0000,0.7392,111.7887,95.6012,94.7916,112.1019,111.8408,111.7887,95.6012,94.7916,111.7540,111.8408,0.024210
2,1.69,4.90,-0.6971,0.4245,0.0000,0.6970,112.5487,95.7176,95.5782,113.6131,112.9813,112.5487,95.7176,95.5782,113.2670,112.9813,0.023959
2,1.78,5.00,-0.6971,0.4245,0.0000,0.6547,110.9186,95.6518,94.8209,111.3223,111.0611,110.9186,95.6518,94.8209,111.1187,111.0611,0.008290
2,1.86,5.10,-0.6971,0.4245,0.0000,0.6125,110.5277,95.6875,94.7515,110.8729,110.4416,110.5277,95.6875,94.7515,110.7533,110.4416,0.002862
2,1.94,5.20,-0.6971,0.4245,0.0000,0.5702,110.0032,95.6721,94.9215,110.1736,110.1163,110.0032,95.6721,94.9215,110.3000,110.1163,0.003198
2,2.05,5.30,-0.6971,0.4245,0.0000,0.5280,108.1098,95.5586,93.7488,107.5649,108.2068,108.1098,95.5586,93.7488,107.5649,108.5002,0.017208
2,2.13,5.40,-0.6971,0.4245,0.0000,0.4773,107.7201,95.6214,93.7135,107.2795,108.0986,107.7201,95.6214,93.7135,107.2795,108.5548,0.041617
2,2.21,5.50,-0.6971,0.4245,0.0000,0.4351,107.9416,95.6588,93.9144,107.7323,108.2997,107.9416,95.6588,93.9144,107.7323,108.7853,0.047165
2,1.80,5.60,-0.6971,0.4245,0.0000,0.3928,106.9126,95.5778,93.4061,106.1923,107.0276,106.9126,95.5778,93.4061,106.1923,107.1475,0.002876
2,1.95,5.70,-0.6971,0.4245,0.0000,0.3506,106.5139,95.5625,93.2268,105.4846,106.3625,106.5139,95.5625,93.2268,105.4846,106.2967,0.000864
2,2.27,5.80,-0.6971,0.4245,0.0000,0.2767,105.4952,95.5133,92.6740,103.9641,105.3362,104.3488,95.5133,92.6740,103.9641,105.3362,0.262843
2,2.11,5.90,-0.5958,0.4245,0.0000,0.1373,103.3340,95.2831,91.5003,100.9604,103.0836,94.5018,95.2831,91.5003,100.9604,103.0836,15.601600
2,1.82,6.00,-0.6084,0.4245,-38.1806,0.1499,93.4429,91.7032,86.3970,91.7243,93.5936,93.4429,91.7032,86.3970,91.7243,94.4782,0.156530
2,1.62,6.10,-0.6669,0.4245,-86.0888,0.2084,93.5659,91.5579,86.0202,91.7574,94.0107,93.5659,91.5579,86.0202,91.7574,94.6874,0.091567
2,1.47,6.20,-0.7098,0.4245,-119.5423,0.2513,92.2863,91.5293,85.9217,91.8358,94.4220,92.2863,91.5293,85.9217,91.8358,94.9489,0.055519
2,1.35,6.30,-0.7413,0.4245,-142.9024,0.2829,93.0881,91.5955,85.9525,91.7873,94.8523,93.0881,91.5955,85.9525,91.7873,95.2538,0.032240
2,1.28,6.40,-0.7683,0.4245,-161.8308,0.3098,93.9371,91.5955,85.5772,92.2437,94.6309,93.9371,91.5955,85.5772,92.2437,94.9649,0.022318
2,1.23,6.50,-0.7842,0.4245,-172.4318,0.3258,92.6330,91.5955,85.2501,92.3895,93.1527,92.6330,91.5955,85.2501,92.3895,93.4517,0.017877
2,1.23,6.60,-0.7960,0.4245,-179.8345,0.3375,92.8569,91.5725,84.3697,92.4573,93.2901,92.8569,91.5725,84.3697,92.4573,88.5845,4.428543
2,1.17,6.70,-0.8045,0.4245,174.9967,0.3461,86.4123,77.5154,89.0525,83.3045,79.8879,86.4123,77.5154,93.5895,83.3045,79.8879,4.116892
2,1.14,6.80,-0.8119,0.4245,-160.3705,0.4003,92.3906,91.6547,84.9314,90.9283,93.2549,92.3906,91.6547,84.9314,90.9283,93.4606,0.008458
2,1.12,6.90,-0.8170,0.4245,-138.5386,0.4509,92.6214,91.6337,84.9722,91.2047,92.1578,92.6214,91.6337,84.9722,91.2047,92.8181,0.087208
2,1.11,7.00,-0.8205,0.4245,-118.4466,0.4917,92.6227,91.5966,84.8772,91.4667,92.6593,92.8438,91.5966,84.8772,91.4667,92.6593,0.009782
2,1.08,7.10,-0.8535,0.5023,-106.3955,0.5371,92.5656,91.6241,84.7170,91.5389,92.8322,92.9887,91.6241,84.7170,91.5389,92.8322,0.035799
2,1.07,7.20,-0.8588,0.6035,-92.1495,0.5740,92.6042,91.6241,86.0713,91.5914,93.0219,92.6042,91.6241,86.0713,91.5914,93.1654,0.004114
2,1.09,7.30,-0.8625,0.6739,-79.2678,0.5957,92.7216,91.5396,85.9660,91.8318,93.0599,92.7216,91.5396,85.9660,91.8318,93.2226,0.005296
2,1.14,7.40,-0.8652,0.7255,-65.2522,0.6054,93.5967,91.4988,85.7524,91.9370,91.6778,93.5967,91.4988,85.7524,91.9370,93.8015,0.902023
2,1.25,7.50,-0.8672,0.7634,-51.3109,0.6020,92.0162,91.4075,86.5262,91.9858,91.1533,92.3490,91.4075,86.5262,91.9858,91.1533,0.022159
2,1.31,7.60,-0.7673,0.7810,-59.8954,0.5437,90.9499,91.3205,86.3415,92.0517,89.6598,92.4375,91.3205,86.3415,92.0517,89.6598,0.442633
2,1.32,7.70,-0.6842,0.7961,-68.1695,0.5032,91.5064,91.3205,87.1946,92.3618,87.9268,91.5064,91.3205,87.1946,92.7613,87.9268,0.031934
2,1.32,7.80,-0.6105,0.8095,-77.0349,0.4756,92.6697,91.3205,86.9577,92.3031,89.1479,92.6697,91.3205,86.9577,93.0588,89.1479,0.114216
2,1.30,7.90,-0.5564,0.8193,-85.4561,0.4611,91.7622,91.3205,86.7176,92.6634,90.8393,93.0398,91.3205,86.7176,92.6634,90.8393,0.326438
2,1.24,8.00,-0.4733,0.8348,-96.0160,0.4585,91.8602,91.1556,86.2779,92.6011,91.8626,91.8602,91.1556,86.2779,92.9141,91.8626,0.019590
2,1.09,8.10,-0.3997,0.8487,-105.7567,0.4699,91.1103,91.1281,86.1943,92.5527,92.1489,91.1103,91.1281,86.1943,92.7191,92.1489,0.005534
2,1.01,8.20,-0.3060,0.8662,-119.7729,0.5129,90.4402,91.0903,87.2746,92.4539,92.6448,90.4402,91.0903,87.2746,92.7327,92.6448,0.015550
2,0.87,8.30,-0.2769,0.8717,-125.2135,0.5403,91.3824,91.1956,87.6471,92.5167,93.0852,91.3824,91.1956,87.6471,92.5167,93.0222,0.000794
1,1.52,8.40,-0.2398,0.8786,-133.3304,0.5972,91.9574,91.3021,87.1016,92.5857,91.6359,91.9574,91.3021,87.1016,92.5857,112.4303,86.481250
1,1.04,8.50,-0.6971,0.4245,0.0000,0.7392,111.9020,95.7373,95.9532,111.9878,111.2425,111.9020,92.7302,95.9532,111.9878,111.2425,1.808442
1,1.06,8.60,-0.6971,0.4245,-20.0000,0.6970,91.4920,91.3634,86.5520,92.6600,86.9839,91.4920,92.7907,86.5520,92.6600,86.9839,0.407428
1,1.14,8.70,-0.6971,0.4245,-40.0000,0.6547,90.7129,91.2892,85.7933,92.6564,88.2981,90.7129,91.2892,85.7933,92.8716,88.2981,0.009257
1,1.24,8.80,-0.6971,0.4245,-40.0000,0.6125,91.2852,91.3515,85.4391,92.6493,89.5737,91.2852,91.3515,85.4391,92.9658,89.5737,0.020046
1,1.39,8.90,-0.6971,0.4245,-40.0000,0.5618,89.8230,91.3515,85.0948,92.7276,90.1868,89.8230,91.3515,93.1946,92.7276,90.1868,13.121230
1,2.05,9.00,-0.6971,0.4245,-20.0000,0.5196,91.0226,91.3187,86.2251,92.7581,91.1315,91.0226,91.3187,86.2251,108.1712,91.1315,47.512640
1,2.25,9.10,-0.6971,0.4245,0.0000,0.4773,109.2751,95.7114,94.8470,108.4615,108.3170,108.0681,95.7114,94.8470,108.4615,108.3170,0.291400
1,2.42,9.20,-0.6127,0.4245,0.0000,0.3928,107.1070,95.5583,93.8176,105.7216,106.2395,106.5043,95.5583,93.8176,105.7216,106.2395,0.072644
1,2.09,9.30,-0.5282,0.4245,0.0000,0.3084,105.2474,95.3752,92.7224,103.0431,104.2813,104.7957,95.3752,92.7224,103.0431,104.2813,0.040797
1,2.34,9.40,-0.4437,0.4245,0.0000,0.2239,103.6183,95.2098,91.9504,101.3483,102.8780,103.2227,95.2098,91.9504,101.3483,102.8780,0.031296
1,1.99,9.50,-0.3629,0.4245,0.0000,0.1050,101.8451,94.9873,90.9745,98.7657,100.9872,93.6229,94.9873,90.9745,98.7657,100.9872,13.520940
1,1.74,9.60,-0.4597,0.4245,-59.4278,0.1754,90.6483,91.3408,85.0994,92.5349,92.5273,90.6483,91.3408,85.0994,93.3485,92.5273,0.132384
1,1.53,9.70,-0.5308,0.4245,-100.9254,0.2271,90.2496,91.3634,85.2193,92.5955,92.8552,90.2496,91.3634,85.2193,93.4558,92.8552,0.148033
1,1.41,9.80,-0.5916,0.4245,-134.5504,0.2714,91.1178,91.4040,85.0076,91.1089,91.9194,91.1178,91.4040,85.0076,91.1089,92.4089,0.047918
1,1.32,9.90,-0.6276,0.4245,-153.3824,0.2975,91.3189,91.4521,84.6703,91.1133,92.0640,91.3189,92.4658,84.6703,91.1133,92.0640,0.205528
2,1.32,0.00,-0.6276,0.4245,-153.3824,0.2975,91.6643,91.4794,85.8265,91.5718,92.3764,91.6643,92.7751,85.8265,91.5718,92.3764,0.335740
2,1.23,0.10,-0.6734,0.4245,-175.7148,0.3308,91.6518,91.4938,85.3826,91.6660,91.9850,91.6518,91.4938,85.3826,91.6660,88.0833,3.044693
2,1.18,0.20,-0.6899,0.4245,176.8448,0.3429,87.1135,77.6735,87.7336,83.7421,82.0729,87.1135,77.6735,92.2576,83.7421,82.0729,4.093264
2,1.15,0.30,-0.7014,0.4245,-158.7549,0.3992,91.6958,91.3061,86.5667,91.9849,91.6427,91.6958,91.3061,86.5667,92.2142,91.6427,0.010519
2,1.13,0.40,-0.7081,0.4245,-140.7413,0.4422,91.8037,91.3061,86.0928,91.9932,90.5813,91.8037,91.3061,86.0928,92.1987,90.5813,0.008440
2,1.15,0.50,-0.7168,0.4245,-106.3954,0.5108,91.9398,91.3478,85.8297,92.0208,89.1328,91.9398,91.3478,85.8297,92.2479,89.1328,0.010318
2,1.19,0.60,-0.7194,0.4245,-90.7991,0.5256,91.8957,91.2438,87.0265,92.0783,90.0505,91.8957,91.2438,87.0265,92.3496,90.0505,0.014718
2,1.26,0.70,-0.7214,0.4245,-75.3589,0.5288,92.5002,91.2602,86.4337,92.1314,90.8822,92.5002,91.2602,86.4337,92.8355,90.8822,0.099169
2,1.45,0.80,-0.7228,0.4245,-59.8410,0.5204,91.6334,91.1831,87.5661,92.1806,91.4906,92.7040,91.1831,87.5661,92.1806,91.4906,0.229258
2,1.53,0.90,-0.6319,0.4986,-44.2319,0.4725,90.8810,91.2160,87.2125,92.1525,90.3510,90.8810,91.2160,87.2125,92.7600,90.3510,0.073813
2,1.54,1.00,-0.5721,0.5473,-53.5456,0.4092,90.1725,91.2459,86.8665,92.1733,91.2725,90.1725,91.2459,86.8665,92.7908,91.2725,0.076280
2,1.53,1.10,-0.5367,0.5762,-66.8084,0.3785,89.6171,91.1649,86.7480,92.1985,92.2274,89.6171,91.1649,86.7480,92.8345,92.2274,0.080894
2,1.50,1.20,-0.5107,0.5973,-75.4781,0.3665,88.6392,91.1488,86.2932,92.2352,92.2629,88.6392,91.1488,86.2932,92.2352,92.8433,0.067367
2,1.47,1.30,-0.4884,0.6154,-85.4717,0.3609,90.1173,91.1488,85.8808,92.1954,92.3191,90.1173,91.1488,85.8808,92.1954,92.8667,0.059975
2,1.43,1.40,-0.4753,0.6261,-93.3608,0.3625,90.6532,91.1488,85.4355,92.2270,89.4064,90.6532,91.1488,85.4355,92.2270,92.7355,2.216543
2,1.38,1.50,-0.4656,0.6340,-100.7201,0.3693,88.2149,91.1795,86.0314,92.2371,90.1663,88.2149,91.1795,86.0314,92.6987,90.1663,0.042604
2,1.33,1.60,-0.4585,0.6398,-107.5421,0.3807,89.3949,91.0911,85.8935,92.2270,89.8502,89.3949,91.0911,85.8935,92.6360,89.8502,0.033457
2,1.26,1.70,-0.4533,0.6440,-113.7866,0.3961,90.8510,91.0428,85.5834,92.6050,90.4133,90.8510,91.0428,85.5834,92.9407,90.4133,0.022544
2,1.20,1.80,-0.4489,0.6476,-120.5049,0.4192,91.6327,91.0763,85.3960,92.5416,90.1088,91.6327,91.0763,85.3960,92.8157,90.1088,0.015029
2,1.52,1.90,-0.4462,0.6498,-125.4780,0.4418,92.0597,91.0967,84.7869,92.4185,90.7579,92.0597,91.0967,84.7869,112.9998,90.7579,84.718410
2,1.61,2.00,-0.6971,0.4245,0.0000,0.7392,110.3984,95.3024,97.2226,112.0356,111.4868,110.3984,95.3024,97.2226,111.5904,111.4868,0.039627
2,1.69,2.10,-0.6971,0.4245,0.0000,0.6970,111.1600,95.3598,97.5015,112.7646,111.4936,111.1600,95.3598,97.5015,112.3448,111.4936,0.035257
2,1.79,2.20,-0.6971,0.4245,0.0000,0.6547,109.8976,95.2968,96.7460,110.7688,109.8273,109.8976,95.2968,96.7460,110.2753,109.8273,0.048710
2,1.88,2.30,-0.6971,0.4245,0.0000,0.6040,109.0052,95.2640,96.4922,109.6590,109.2539,109.0052,95.2640,96.4922,109.4187,109.2539,0.011556
2,1.39,2.40,-0.6971,0.4245,0.0000,0.5618,107.6632,95.1985,95.8123,107.6638,107.6891,107.6632,93.3680,95.8123,107.6638,107.6891,0.670189
2,1.48,2.50,-0.6971,0.4245,-20.0000,0.5196,92.2388,91.2480,83.7082,92.9519,91.9672,92.2388,91.2480,83.7082,93.5011,91.9672,0.060323
2,1.58,2.60,-0.6971,0.4245,-20.0000,0.4773,92.6260,91.2480,83.4055,92.9502,91.2115,92.6260,91.2480,83.4055,93.6008,91.2115,0.084651
2,1.66,2.70,-0.6971,0.4245,-20.0000,0.4266,91.6628,91.3078,83.8603,92.9865,90.4886,91.6628,91.3078,83.8603,93.7212,90.4886,0.107958
2,1.75,2.80,-0.6971,0.4245,-20.0000,0.3844,91.8648,91.3666,83.9167,92.9151,89.4996,91.8648,91.3666,83.9167,93.7350,89.4996,0.134445
2,1.93,2.90,-0.6971,0.4245,-20.0000,0.3421,89.2042,91.3451,84.0229,93.0314,90.5295,89.2042,91.3451,84.0229,94.0276,90.5295,0.198459
2,2.07,3.00,-0.6971,0.4245,-20.0000,0.2534,90.3095,91.3494,84.2236,93.0028,91.1619,90.3095,91.3494,84.2236,94.1471,91.1619,0.261868
2,2.18,3.10,-0.6971,0.4245,-20.0000,0.1795,91.1768,91.3571,85.6814,93.0120,91.9531,91.1768,91.3571,85.6814,94.2576,91.9531,0.310280
2,2.13,3.20,-0.6971,0.4245,-20.0000,0.1288,90.3499,91.3057,85.1638,93.0850,92.1454,90.3499,91.3057,85.1638,94.2809,92.1454,0.286043
2,1.82,3.30,-0.7449,0.4245,-46.3561,0.1359,91.4520,91.3513,84.9726,93.0947,90.3485,91.4520,91.3513,84.9726,93.9803,90.3485,0.156873
2,1.56,3.40,-0.8383,0.4245,-97.8319,0.1981,92.4878,91.3818,85.0126,91.7647,91.3598,92.4878,91.3818,85.0126,93.1219,91.3598,0.368395
2,1.41,3.50,-0.9181,0.4245,-139.5423,0.2513,91.3085,91.4028,84.8400,92.0899,91.5675,92.5800,91.4028,84.8400,92.0899,91.5675,0.323307
2,1.31,3.60,-0.9654,0.4245,-162.9024,0.2829,92.3259,91.4401,86.0631,91.9365,92.0337,92.3259,91.4401,86.0631,92.7077,92.0337,0.118953
2,1.30,3.70,-1.0001,0.4245,-179.2144,0.3060,92.1599,91.4401,86.0375,92.2574,90.7084,88.4198,91.4401,86.0375,92.2574,90.7084,2.797711
2,1.30,3.80,-1.0256,0.4245,169.3952,0.3229,85.4707,77.5834,88.3203,83.8612,83.1401,85.4707,77.5834,1.2985,83.8612,83.1401,1514.558000
2,1.52,3.90,-1.0473,0.4245,160.1657,0.3375,85.2986,77.5711,88.6394,83.7484,82.5557,85.2986,77.5711,110.5099,83.7484,82.5557,95.663740
2,1.06,4.00,-0.6971,0.4245,0.0000,0.7392,109.0231,95.0328,96.5115,110.7952,109.3822,109.0231,92.8385,96.5115,110.7952,109.3822,0.962975
2,1.26,4.10,-0.6971,0.4245,-20.0000,0.6885,91.5856,91.4351,85.0479,92.4317,90.5117,92.7626,91.4351,85.0479,92.4317,90.5117,0.277085
2,1.40,4.20,-0.6178,0.4534,-21.3644,0.6068,90.7731,91.3891,84.9350,92.7119,91.3881,90.7731,91.3891,84.9350,93.1798,91.3881,0.043795
2,1.52,4.30,-0.5473,0.4791,-22.9493,0.5298,89.9386,91.4227,84.7329,93.0197,92.3846,89.9386,91.4227,84.7329,93.6056,92.3846,0.068652
2,1.62,4.40,-0.4957,0.4979,-24.5469,0.4625,90.5766,91.4266,84.5190,92.9969,92.9715,90.5766,91.4266,84.5190,93.6919,92.9715,0.096611
2,1.74,4.50,-0.4577,0.5117,-26.2184,0.4022,91.3338,91.4370,84.0367,93.0447,92.9844,91.3338,91.4370,84.0367,93.8578,92.9844,0.132235
2,1.83,4.60,-0.4253,0.5235,-28.4516,0.3366,91.8151,91.5254,83.9702,93.1118,93.3543,91.8151,91.5254,83.9702,94.2549,93.3543,0.261341
2,1.92,4.70,-0.4061,0.5305,-30.6706,0.2860,92.3319,91.5313,83.7725,91.8517,93.4387,92.3319,91.5313,83.7725,91.8517,94.4222,0.193472
2,2.01,4.80,-0.3920,0.5356,-33.4710,0.2384,92.7987,91.5766,83.6667,92.1650,93.5554,92.7987,91.5766,83.6667,92.1650,94.6280,0.230065
2,2.10,4.90,-0.3800,0.5400,-38.2452,0.1844,93.1811,91.5755,83.0952,92.2949,93.6756,93.1811,91.5755,83.0952,92.2949,94.8434,0.272723
2,1.77,5.00,-0.3728,0.5426,-51.1591,0.1141,93.2696,91.5755,82.9546,92.6166,93.8222,93.2696,91.5755,94.6564,92.6166,93.8222,27.386770
2,1.49,5.10,-0.4750,0.6184,-126.0969,0.1795,90.6090,91.5755,85.4421,92.8683,94.1665,90.6090,91.5755,85.4421,92.8683,94.7107,0.059243
2,1.46,5.20,-0.5485,0.6723,-173.9596,0.2361,91.1676,91.5821,86.6775,91.4287,92.6993,91.1676,91.5821,86.6775,91.4287,87.9782,4.457714
2,1.47,5.30,-0.6199,0.7245,143.4276,0.2916,86.0994,77.3718,88.3881,84.3537,80.4192,86.0994,77.3718,88.9717,84.3537,80.4192,0.068111
2,1.47,5.40,-0.6661,0.7584,117.9529,0.3277,85.3776,77.4314,88.6310,84.2194,80.7805,85.3776,77.4314,89.2099,84.2194,80.7805,0.067024
2,1.46,5.50,-0.7025,0.7851,99.4740,0.3562,85.3141,77.4314,88.7690,84.1428,81.8858,85.3141,77.4314,89.3436,84.1428,81.8858,0.066037
2,1.46,5.60,-0.7177,0.7962,92.3642,0.3681,84.8034,77.3605,88.8128,83.8785,81.5457,84.8034,77.3605,89.3845,83.8785,81.5457,0.065370
2,1.46,5.70,-0.7267,0.8028,88.3818,0.3751,85.9751,77.3152,88.7433,83.5994,81.3653,85.9751,77.3152,89.3134,83.5994,81.3653,0.065006
2,1.46,5.80,-0.7333,0.8076,85.5993,0.3803,85.6704,77.2731,89.1660,83.5997,81.4424,85.6704,77.2731,89.7298,83.5997,81.4424,0.063594
2,1.28,5.90,-0.7381,0.8111,83.6545,0.3841,85.6351,77.2731,89.0794,83.3346,81.2839,85.6351,77.2731,89.4727,83.3346,81.2839,0.030927
2,1.16,6.00,-0.7422,0.8142,113.1509,0.4203,85.0817,77.3058,89.5709,83.2923,81.1062,85.0817,77.3058,89.8385,83.2923,81.1062,0.014332
2,1.06,6.10,-0.7447,0.8160,138.3780,0.4383,85.0765,77.3377,89.5577,83.2592,80.6178,85.0765,77.3377,89.7259,83.2592,80.6178,0.005657
2,1.05,6.20,-0.7465,0.8173,163.8114,0.4456,84.9799,77.3104,89.5765,83.2999,80.2370,84.9799,77.3104,93.6578,83.2999,80.2370,3.331413
2,1.14,6.30,-0.7478,0.8182,-170.7642,0.4418,94.1392,91.6817,85.0418,93.0404,92.5233,94.1392,91.6817,85.0418,93.0404,94.3395,0.659711
2,1.19,6.40,-0.7488,0.8190,-145.3046,0.4373,93.8834,91.6823,84.5657,93.0825,92.9568,94.1363,91.6823,84.5657,93.0825,92.9568,0.012793
2,1.23,6.50,-0.7877,0.8940,-123.0974,0.4690,93.9193,91.7171,84.6816,93.1771,93.2158,94.2075,91.7171,84.6816,93.1771,93.2158,0.016610
2,1.31,6.60,-0.8028,1.0102,-94.0106,0.4984,94.1161,91.7728,84.6325,93.2877,91.9628,94.4806,91.7728,84.6325,93.2877,91.9628,0.026579
2,1.39,6.70,-0.7671,1.1051,-69.9989,0.5005,92.5683,91.8577,84.3764,92.2218,91.0349,92.5683,91.8577,1.3946,92.2218,91.0349,1377.196000
2,1.64,6.80,-0.7423,1.1711,-49.6518,0.4846,91.0169,91.8547,85.6124,92.2564,91.4668,92.9739,91.8547,85.6124,92.2564,91.4668,0.765958
2,1.88,6.90,-0.6660,1.2073,-26.8546,0.4052,91.3799,91.8547,85.6038,92.3340,92.2990,91.3799,91.8547,85.6038,90.6960,92.2990,0.536574
2,1.92,7.00,-0.5871,1.2448,3.2096,0.3172,87.3931,77.2964,89.5667,85.2476,82.3742,87.3931,77.2964,89.9644,85.2476,82.3742,0.031627
2,1.95,7.10,-0.5404,1.2670,23.7909,0.2601,85.9151,77.1837,88.9169,83.5558,82.3575,85.9151,77.1837,89.9735,83.5558,82.3575,0.223272
2,1.95,7.20,-0.5062,1.2832,45.8952,0.2085,85.5273,77.1513,88.1659,83.5665,82.9675,85.5273,77.1513,89.2381,83.5665,82.9675,0.229898
2,1.93,7.30,-0.4810,1.2952,70.3915,0.1616,86.4737,77.1342,88.5395,83.4970,81.9685,86.4737,77.1342,89.5849,83.4970,81.9685,0.218551
2,1.97,7.40,-0.4595,1.3054,105.8386,0.1122,86.1741,77.2191,88.7297,83.5190,83.0575,86.1741,77.2191,89.8128,83.5190,83.0575,0.234618
2,1.97,7.50,-0.5289,1.3082,72.3185,0.1632,87.1535,77.2191,88.9667,86.1226,84.5838,87.1535,77.2191,1.9704,86.1226,84.5838,1513.672000
1,1.52,7.60,-0.5955,1.3096,36.1555,0.2184,86.7539,77.1686,89.0263,85.9103,83.0139,86.7539,77.1686,110.6700,85.9103,83.0139,93.689290
1,1.61,7.70,-0.6971,0.4245,0.0000,0.7392,107.4096,94.4967,96.0925,109.2706,108.0099,107.4096,94.4967,96.0925,109.0315,108.0099,0.011434
1,1.69,7.80,-0.6971,0.4245,0.0000,0.6970,107.8037,94.5179,96.1029,109.0981,107.6239,107.8037,94.5179,96.1029,108.8900,107.6239,0.008664
1,1.78,7.90,-0.6971,0.4245,0.0000,0.6547,106.7908,94.5177,95.1550,108.2499,107.0382,106.7908,94.5177,95.1550,108.0960,107.0382,0.004732
1,1.93,8.00,-0.6971,0.4245,0.0000,0.6125,105.9999,94.5202,94.8911,107.1185,106.2580,105.9999,94.5202,94.8911,106.2377,106.2580,0.155183
1,1.45,8.10,-0.6971,0.4245,0.0000,0.5328,104.9103,94.5216,93.8753,105.5728,105.4776,104.9103,94.5216,88.6769,105.5728,105.4776,5.404709
1,1.47,8.20,-0.6971,0.4245,20.0000,0.4905,86.2311,77.2956,87.2637,85.8996,83.4136,86.2311,77.2956,87.8612,85.8996,83.4136,0.071388
1,1.49,8.30,-0.6971,0.4245,40.0000,0.4483,85.9160,77.2956,87.5541,85.7600,84.1907,85.9160,77.2956,88.1664,85.7600,84.1907,0.074995
1,1.51,8.40,-0.6971,0.4245,60.0000,0.4061,88.3173,77.3428,87.6486,85.6499,83.7101,88.3173,77.3428,88.9434,85.6499,83.7101,0.335270
1,1.60,8.50,-0.6971,0.4245,84.0000,0.3554,87.6576,77.3428,86.5781,85.4767,83.7383,88.3852,77.3428,86.5781,85.4767,83.7383,0.105887
1,1.61,8.60,-0.6883,0.3405,112.6226,0.2802,87.1639,77.4644,86.8301,85.2264,84.1781,87.9036,77.4644,86.8301,85.2264,84.1781,0.109429
1,1.58,8.70,-0.7087,0.2586,141.2581,0.2289,87.8999,77.5799,86.9658,85.1773,83.5401,88.6019,77.5799,86.9658,85.1773,83.5401,0.098555
1,1.54,8.80,-0.7510,0.1854,151.8860,0.2264,87.1043,77.5663,87.4559,85.0696,82.8832,88.1168,77.5663,87.4559,85.0696,82.8832,0.205005
1,1.52,8.90,-0.7932,0.1122,162.3871,0.2316,88.4067,77.5663,87.8120,85.0053,82.3770,88.4067,77.5663,91.9872,85.0053,82.3770,3.486449
1,1.53,9.00,-0.8369,0.0366,-165.4391,0.2287,89.8445,91.4134,87.4738,90.9994,91.1415,89.8445,88.5654,87.4738,90.9994,91.1415,1.622203
1,1.63,9.10,-0.8670,-0.0156,173.5135,0.2084,87.4207,77.5006,88.1226,86.0206,81.8725,1.6284,77.5006,88.1226,86.0206,81.8725,1472.062000
1,1.52,9.20,-0.9177,-0.1034,147.6138,0.2098,86.9898,77.4898,88.1696,85.6137,81.5823,86.9898,77.4898,108.7075,85.6137,81.5823,84.361590
1,1.73,9.30,-0.6971,0.4245,0.0000,0.7392,106.2056,94.3924,94.4468,107.7308,106.0023,106.3575,94.3924,94.4468,107.7308,106.0023,0.004618
1,1.91,9.40,-0.6127,0.4245,0.0000,0.6547,104.6464,94.2948,94.1250,105.6650,104.4875,104.6464,94.2948,94.1250,104.7448,104.4875,0.169344
1,2.04,9.50,-0.5253,0.4245,0.0000,0.5604,102.3286,94.1774,93.4667,103.9212,103.2086,102.3286,94.1774,93.4667,103.8427,103.2086,0.001231
1,2.23,9.60,-0.4736,0.4245,0.0000,0.4923,101.1633,94.1264,93.1835,102.8390,102.3562,101.1633,94.1264,93.1835,102.5390,102.3562,0.017996
