Episode,Step,PosX,PosY,Angle,DistN,AccProb,TurnLeftProb,TurnRightProb,DashProb,SkillProb,Action,Reward,Entropy,OriginalEntropy,PolicyLoss,ValueLoss,TotalLoss,Advantage,ClippedRatio,Return
0,36,0.00,0.42,0.00,0.55,0.1970,0.1923,0.1896,0.1931,0.1981,4,3.4050,1.5906,1.5906,-3.4050,11.5937,0.0413,3.4050,1.0247,3.4062
0,37,0.00,0.42,0.00,0.51,0.1970,0.1923,0.1896,0.1931,0.1981,2,3.4799,1.5906,1.5906,-3.4799,12.1096,0.1212,3.4799,1.0055,3.4811
0,38,0.00,0.42,0.00,0.48,0.1970,0.1923,0.1896,0.1931,0.1981,3,3.5440,1.5906,1.5906,-3.5440,12.5598,0.1921,3.5440,0.9569,3.5452
0,39,0.00,0.42,0.00,0.46,0.1969,0.1923,0.1895,0.1931,0.1981,2,3.0819,1.5906,1.5906,-3.0819,9.4982,-0.2643,3.0819,1.0189,3.0831
0,40,0.00,0.42,0.00,0.44,0.1969,0.1923,0.1895,0.1931,0.1981,1,3.1144,1.5906,1.5906,-3.1144,9.6993,-0.2364,3.1144,0.9815,3.1155
0,41,0.00,0.42,0.00,0.43,0.1969,0.1923,0.1895,0.1931,0.1981,1,3.1336,1.5906,1.5906,-3.1336,9.8193,-0.2196,3.1336,1.0144,3.1347
0,42,0.00,0.42,0.00,0.42,0.1969,0.1923,0.1895,0.1931,0.1981,4,3.1562,1.5906,1.5906,-3.1562,9.9616,-0.1995,3.1562,1.0000,3.1573
0,43,0.00,0.42,0.00,0.42,0.1969,0.1923,0.1895,0.1931,0.1981,4,3.1643,1.5906,1.5906,-3.1643,10.0127,-0.1923,3.1643,1.0305,3.1654
0,44,0.00,0.42,0.00,0.41,0.1969,0.1923,0.1895,0.1931,0.1981,3,3.1746,1.5906,1.5906,-3.1746,10.0778,-0.1830,3.1746,1.0000,3.1756
0,45,0.10,0.42,0.00,0.34,0.1969,0.1922,0.1895,0.1932,0.1983,0,3.8224,1.5906,1.5906,-3.8224,14.6107,0.5290,3.8224,0.9750,3.8238
0,46,0.25,0.42,0.00,0.26,0.1968,0.1921,0.1894,0.1933,0.1984,0,3.9702,1.5906,1.5906,-3.9702,15.7627,0.7268,3.9702,1.0188,3.9722
0,47,0.35,0.42,0.00,0.21,0.1968,0.1920,0.1893,0.1934,0.1985,4,4.0716,1.5906,1.5906,-4.0716,16.5779,0.8700,4.0716,0.9999,4.0739
0,48,0.43,0.42,0.00,0.17,0.1968,0.1919,0.1892,0.1934,0.1986,0,4.1537,1.5906,1.5906,-4.1537,17.2531,0.9904,4.1537,1.0090,4.1563
0,49,0.54,0.42,0.00,0.12,0.1968,0.1919,0.1891,0.1935,0.1987,3,4.2551,1.5906,1.5906,-4.2551,18.1056,1.1448,4.2551,0.9909,4.2580
0,50,0.56,0.42,-26.36,0.14,0.1964,0.1802,0.1725,0.2141,0.2068,2,3.4208,1.5875,1.5875,-3.4210,11.7035,0.0583,3.4210,1.0879,3.3958
0,51,0.52,0.42,-86.09,0.21,0.1900,0.1813,0.1680,0.2245,0.2063,4,2.5788,1.5857,1.5857,-2.5793,6.6528,-0.6152,2.5793,0.8000,2.5312
0,52,0.49,0.42,-119.54,0.25,0.1872,0.1831,0.1690,0.2251,0.2057,1,2.1027,1.5859,1.5859,-2.1032,4.4236,-0.8079,2.1032,1.2000,2.0467
0,53,0.46,0.42,-156.40,0.30,0.1851,0.1841,0.1698,0.2256,0.2053,3,1.5715,1.5859,1.5859,-1.5721,2.4716,-0.8624,1.5721,0.8953,1.5092
0,54,0.44,0.42,-177.19,0.33,0.1843,0.1844,0.1701,0.2260,0.2052,0,1.2664,1.5859,1.5859,-1.2670,1.6054,-0.8171,1.2670,1.2000,1.2014
0,55,0.44,0.42,175.89,0.34,0.2069,0.2002,0.2091,0.1632,0.1906,4,1.2589,1.5870,1.5870,-1.2582,1.5831,-0.8150,1.2582,0.9153,1.3249
0,56,0.43,0.42,169.30,0.36,0.2066,0.2003,0.2092,0.1633,0.1906,4,2.3125,1.5870,1.5870,-2.3118,5.3444,-0.7402,2.3118,0.9214,2.3777
0,57,0.43,0.42,167.41,0.36,0.2066,0.2003,0.2092,0.1633,0.1906,2,2.3273,1.5870,1.5870,-2.3266,5.4133,-0.7344,2.3266,1.0000,2.3923
0,58,0.43,0.42,166.09,0.36,0.2065,0.2003,0.2093,0.1634,0.1906,0,2.3374,1.5870,1.5870,-2.3367,5.4604,-0.7304,2.3367,1.0978,2.4022
0,59,0.42,0.42,165.17,0.36,0.2065,0.2003,0.2093,0.1634,0.1906,2,2.3443,1.5870,1.5870,-2.3436,5.4925,-0.7276,2.3436,0.9867,2.4090
0,60,0.00,0.42,0.00,0.74,0.1971,0.1922,0.1896,0.1932,0.1979,0,3.0216,1.5906,1.5906,-3.0216,9.1300,-0.3144,3.0216,0.9181,3.0232
0,61,0.00,0.42,0.00,0.69,0.1971,0.1922,0.1896,0.1932,0.1980,3,3.1230,1.5906,1.5906,-3.1230,9.7529,-0.2289,3.1230,1.0397,3.1245
0,62,0.00,0.42,0.00,0.65,0.1971,0.1922,0.1896,0.1932,0.1980,4,3.1934,1.5906,1.5906,-3.1934,10.1978,-0.1659,3.1934,0.9800,3.1948
0,63,0.00,0.42,0.00,0.63,0.1970,0.1922,0.1896,0.1931,0.1980,1,3.2451,1.5906,1.5906,-3.2451,10.5306,-0.1177,3.2451,1.0251,3.2465
0,64,0.00,0.42,0.00,0.61,0.1970,0.1922,0.1896,0.1931,0.1980,2,3.2830,1.5906,1.5906,-3.2830,10.7783,-0.0814,3.2830,0.9709,3.2844
0,65,0.00,0.42,0.00,0.59,0.1970,0.1922,0.1896,0.1931,0.1980,0,3.3109,1.5906,1.5906,-3.3109,10.9619,-0.0541,3.3109,0.9860,3.3122
0,66,0.00,0.42,0.00,0.51,0.1970,0.1923,0.1896,0.1931,0.1981,3,3.4703,1.5906,1.5906,-3.4703,12.0429,0.1108,3.4703,1.0392,3.4715
0,67,0.00,0.42,0.00,0.49,0.1970,0.1923,0.1896,0.1931,0.1981,4,3.5253,1.5906,1.5906,-3.5253,12.4276,0.1712,3.5253,0.9805,3.5265
0,68,0.00,0.42,0.00,0.47,0.1969,0.1923,0.1896,0.1931,0.1981,4,3.0657,1.5906,1.5906,-3.0656,9.3982,-0.2780,3.0656,1.0258,3.0668
0,69,0.00,0.42,0.00,0.45,0.1969,0.1923,0.1895,0.1931,0.1981,2,3.0953,1.5906,1.5906,-3.0953,9.5806,-0.2529,3.0953,1.0000,3.0964
0,70,0.00,0.42,0.00,0.44,0.1969,0.1923,0.1895,0.1931,0.1981,1,3.1170,1.5906,1.5906,-3.1170,9.7157,-0.2341,3.1170,0.9568,3.1181
0,71,0.00,0.42,0.00,0.43,0.1969,0.1923,0.1895,0.1931,0.1981,3,3.1330,1.5906,1.5906,-3.1330,9.8154,-0.2201,3.1330,1.0144,3.1341
0,72,0.09,0.42,0.00,0.34,0.1969,0.1922,0.1895,0.1932,0.1982,4,3.8104,1.5906,1.5906,-3.8104,14.5189,0.5135,3.8104,1.0048,3.8117
0,73,0.24,0.42,0.00,0.27,0.1968,0.1921,0.1894,0.1933,0.1984,4,3.9582,1.5906,1.5906,-3.9582,15.6673,0.7102,3.9582,1.0269,3.9601
0,74,0.36,0.42,0.00,0.21,0.1968,0.1920,0.1893,0.1934,0.1985,0,4.0815,1.5906,1.5906,-4.0815,16.6583,0.8842,4.0815,1.0006,4.0838
0,75,0.45,0.42,0.00,0.17,0.1968,0.1919,0.1892,0.1935,0.1986,2,4.1660,1.5906,1.5906,-4.1659,17.3550,1.0088,4.1659,0.9913,4.1686
0,76,0.53,0.42,0.00,0.12,0.1968,0.1919,0.1891,0.1935,0.1987,3,4.2533,1.5906,1.5906,-4.2533,18.0902,1.1420,4.2533,0.9611,4.2562
0,77,0.56,0.42,-13.65,0.12,0.1969,0.1843,0.1789,0.2057,0.2042,0,3.5989,1.5892,1.5892,-3.5990,12.9528,0.2551,3.5990,1.0876,3.5847
0,78,0.51,0.42,-77.83,0.20,0.1909,0.1807,0.1678,0.2242,0.2065,1,2.6958,1.5857,1.5857,-2.6962,7.2695,-0.5471,2.6962,0.9279,2.6506
0,79,0.48,0.42,-113.78,0.24,0.1876,0.1829,0.1688,0.2250,0.2057,4,2.1850,1.5859,1.5859,-2.1856,4.7768,-0.7843,2.1856,0.9579,2.1303
0,80,0.45,0.42,-138.88,0.28,0.1860,0.1837,0.1694,0.2254,0.2054,0,1.8252,1.5859,1.5859,-1.8258,3.3334,-0.8575,1.8258,1.1236,1.7655
0,81,0.43,0.42,-156.40,0.30,0.1851,0.1841,0.1698,0.2256,0.2053,3,1.5715,1.5859,1.5859,-1.5721,2.4716,-0.8624,1.5721,0.9011,1.5091
0,82,0.42,0.42,-168.64,0.32,0.1846,0.1843,0.1700,0.2259,0.2052,0,1.3926,1.5859,1.5859,-1.3932,1.9411,-0.8426,1.3932,1.2000,1.3286
0,83,0.40,0.42,176.84,0.34,0.2069,0.2002,0.2090,0.1632,0.1907,2,1.2509,1.5870,1.5870,-1.2503,1.5632,-0.8131,1.2503,0.9161,1.3170
0,84,0.40,0.42,169.77,0.36,0.2066,0.2003,0.2092,0.1633,0.1906,2,1.3087,1.5870,1.5870,-1.3081,1.7111,-0.8265,1.3081,1.0109,1.3740
0,85,0.39,0.42,167.41,0.36,0.2066,0.2003,0.2092,0.1633,0.1906,4,1.3273,1.5870,1.5870,-1.3266,1.7600,-0.8304,1.3266,1.0002,1.3923
0,86,0.39,0.42,166.09,0.36,0.2065,0.2003,0.2093,0.1633,0.1906,2,1.3374,1.5870,1.5870,-1.3367,1.7869,-0.8324,1.3367,0.9110,1.4022
0,87,0.39,0.42,165.17,0.36,0.2065,0.2003,0.2093,0.1634,0.1906,0,1.3443,1.5870,1.5870,-1.3436,1.8053,-0.8338,1.3436,1.0979,1.4090
0,88,0.39,0.42,164.38,0.37,0.2064,0.2003,0.2093,0.1634,0.1906,1,1.3507,1.5870,1.5870,-1.3500,1.8226,-0.8350,1.3500,0.9864,1.4153
0,89,0.39,0.42,144.38,0.37,0.2055,0.2007,0.2098,0.1636,0.1905,3,1.5828,1.5871,1.5871,-1.5821,2.5031,-0.8629,1.5821,0.9721,1.6447
0,90,0.39,0.42,124.38,0.37,0.2043,0.2013,0.2103,0.1638,0.1903,4,1.8159,1.5871,1.5871,-1.8153,3.2953,-0.8584,1.8153,0.8163,1.8744
0,91,0.39,0.42,104.38,0.37,0.2028,0.2022,0.2110,0.1640,0.1900,0,2.0492,1.5871,1.5871,-2.0487,4.1970,-0.8213,2.0487,1.1601,2.1037
0,92,0.39,0.42,84.38,0.37,0.2009,0.2035,0.2117,0.1643,0.1896,2,2.2825,1.5871,1.5871,-2.2820,5.2077,-0.7515,2.2820,1.0572,2.3321
0,93,0.39,0.42,60.38,0.37,0.1983,0.2053,0.2121,0.1654,0.1889,1,2.5625,1.5872,1.5872,-2.5621,6.5644,-0.6245,2.5621,1.0557,2.6056
0,94,0.39,0.42,36.38,0.37,0.1962,0.2058,0.2097,0.1696,0.1888,0,2.8425,1.5880,1.5880,-2.8422,8.0781,-0.4505,2.8422,0.9702,2.8779
0,95,0.39,0.42,0.38,0.37,0.1969,0.1922,0.1896,0.1931,0.1983,1,3.2626,1.5906,1.5906,-3.2625,10.6440,-0.1011,3.2625,0.9570,3.2657
0,96,0.39,0.42,-0.60,0.37,0.1969,0.1916,0.1888,0.1940,0.1987,2,3.2599,1.5905,1.5905,-3.2599,10.6269,-0.1036,3.2599,0.9729,3.2617
0,97,0.39,0.42,-1.18,0.37,0.1970,0.1912,0.1883,0.1945,0.1990,3,3.2532,1.5905,1.5905,-3.2532,10.5833,-0.1100,3.2532,0.9829,3.2542
0,98,0.54,0.43,-1.96,0.29,0.1970,0.1906,0.1876,0.1954,0.1995,0,3.8919,1.5905,1.5905,-3.8919,15.1467,0.6203,3.8919,1.0376,3.8924
0,99,0.68,0.43,-2.80,0.22,0.1969,0.1900,0.1868,0.1963,0.2000,4,4.0299,1.5904,1.5904,-4.0299,16.2400,0.8103,4.0299,1.0080,4.0297
1,0,0.82,0.43,-3.88,0.15,0.1969,0.1893,0.1858,0.1974,0.2006,4,4.1483,1.5903,1.5903,-4.1484,17.2181,0.9852,0.0000,0.0000,4.1483
1,1,0.91,0.44,-5.33,0.11,0.1970,0.1883,0.1846,0.1988,0.2013,2,4.2274,1.5902,1.5902,-4.2274,17.8712,1.1021,4.2274,1.0223,4.2246
1,2,0.00,0.42,0.00,0.74,0.1971,0.1922,0.1896,0.1932,0.1979,0,3.0216,1.5906,1.5906,-3.0216,9.1300,-0.3144,3.0216,0.9415,3.0232
1,3,0.00,0.42,0.00,0.70,0.1971,0.1922,0.1896,0.1932,0.1980,3,3.1061,1.5906,1.5906,-3.1061,9.6476,-0.2436,3.1061,1.0398,3.1076
1,4,0.00,0.42,0.00,0.66,0.1971,0.1922,0.1896,0.1932,0.1980,2,3.1810,1.5906,1.5906,-3.1810,10.1188,-0.1772,3.1810,0.9800,3.1825
1,5,0.00,0.42,0.00,0.61,0.1970,0.1922,0.1896,0.1931,0.1980,4,3.2764,1.5906,1.5906,-3.2764,10.7345,-0.0878,3.2764,0.9814,3.2777
1,6,0.00,0.42,0.00,0.60,0.1970,0.1922,0.1896,0.1931,0.1980,1,3.3060,1.5906,1.5906,-3.3060,10.9295,-0.0589,3.3060,1.0447,3.3073
1,7,0.00,0.42,0.00,0.59,0.1970,0.1922,0.1896,0.1931,0.1980,4,3.3277,1.5906,1.5906,-3.3277,11.0737,-0.0374,3.3277,0.9708,3.3291
1,8,0.00,0.42,0.00,0.58,0.1970,0.1922,0.1896,0.1931,0.1980,0,3.3437,1.5906,1.5906,-3.3437,11.1801,-0.0214,3.3437,1.0301,3.3450
1,9,0.00,0.42,0.00,0.53,0.1970,0.1923,0.1896,0.1931,0.1981,2,3.4451,1.5906,1.5906,-3.4450,11.8683,0.0836,3.4450,0.9947,3.4463
1,10,0.00,0.42,0.00,0.49,0.1970,0.1923,0.1896,0.1931,0.1981,4,3.0155,1.5906,1.5906,-3.0155,9.0931,-0.3194,3.0155,0.9623,3.0167
1,11,0.00,0.42,0.00,0.47,0.1969,0.1923,0.1896,0.1931,0.1981,1,3.0672,1.5906,1.5906,-3.0672,9.4076,-0.2767,3.0672,1.0452,3.0683
1,12,0.00,0.42,0.00,0.45,0.1969,0.1923,0.1895,0.1931,0.1981,4,3.1051,1.5906,1.5906,-3.1051,9.6417,-0.2444,3.1051,0.9705,3.1063
1,13,0.00,0.42,0.00,0.43,0.1969,0.1923,0.1895,0.1931,0.1981,0,3.1330,1.5906,1.5906,-3.1330,9.8154,-0.2201,3.1330,1.0305,3.1341
1,14,0.07,0.42,0.00,0.35,0.1969,0.1922,0.1895,0.1932,0.1982,3,3.2924,1.5906,1.5906,-3.2924,10.8397,-0.0723,3.2924,0.9937,3.2937
1,15,0.34,0.42,0.00,0.22,0.1968,0.1920,0.1893,0.1934,0.1985,4,4.0585,1.5906,1.5906,-4.0585,16.4712,0.8511,4.0585,0.9822,4.0607
1,16,0.48,0.42,0.00,0.15,0.1968,0.1919,0.1892,0.1935,0.1986,4,4.1961,1.5906,1.5906,-4.1961,17.6071,1.0542,4.1961,1.0272,4.1988
1,17,0.58,0.42,0.00,0.11,0.1968,0.1918,0.1891,0.1935,0.1987,2,4.2899,1.5905,1.5905,-4.2899,18.4029,1.1992,4.2899,1.0005,4.2929
1,18,0.54,0.42,-68.96,0.19,0.1919,0.1800,0.1676,0.2237,0.2067,0,2.8212,1.5857,1.5857,-2.8216,7.9614,-0.4649,2.8216,0.8435,2.7789
1,19,0.51,0.42,-119.54,0.25,0.1872,0.1831,0.1690,0.2251,0.2057,2,2.1027,1.5859,1.5859,-2.1032,4.4236,-0.8079,2.1032,1.1168,2.0467
1,20,0.49,0.42,-146.65,0.29,0.1856,0.1839,0.1696,0.2255,0.2054,1,1.7130,1.5859,1.5859,-1.7136,2.9363,-0.8644,1.7136,0.9059,1.6521
1,21,0.47,0.42,-172.43,0.33,0.1845,0.1843,0.1701,0.2259,0.2052,2,1.3368,1.5859,1.5859,-1.3374,1.7887,-0.8325,1.3374,1.0868,1.2724
1,22,0.47,0.42,-179.83,0.34,0.1842,0.1844,0.1702,0.2261,0.2052,1,2.2270,1.5858,1.5858,-2.2277,4.9625,-0.7706,2.2277,0.9233,2.1617
1,23,0.46,0.42,175.00,0.35,0.2068,0.2002,0.2091,0.1632,0.1906,4,2.2663,1.5870,1.5870,-2.2656,5.1329,-0.7575,2.2656,1.1764,2.3321
0,24,0.00,0.42,0.00,0.74,0.1971,0.1922,0.1896,0.1932,0.1979,2,3.0216,1.5906,1.5906,-3.0216,9.1300,-0.3144,3.0216,0.9887,3.0232
0,25,0.00,0.42,0.00,0.74,0.1971,0.1922,0.1896,0.1932,0.1979,0,3.0216,1.5906,1.5906,-3.0216,9.1300,-0.3144,3.0216,0.9576,3.0232
0,26,0.00,0.42,0.00,0.70,0.1971,0.1922,0.1896,0.1932,0.1980,1,3.1061,1.5906,1.5906,-3.1061,9.6476,-0.2436,3.1061,1.0398,3.1076
0,27,0.00,0.42,0.00,0.66,0.1971,0.1922,0.1896,0.1932,0.1980,3,3.1810,1.5906,1.5906,-3.1810,10.1188,-0.1772,3.1810,0.9753,3.1825
0,28,0.00,0.42,0.00,0.63,0.1971,0.1922,0.1896,0.1932,0.1980,4,3.2360,1.5906,1.5906,-3.2360,10.4717,-0.1263,3.2360,1.0048,3.2374
0,29,0.00,0.42,0.00,0.61,0.1970,0.1922,0.1896,0.1931,0.1980,1,3.2764,1.5906,1.5906,-3.2764,10.7345,-0.0878,3.2764,1.0252,3.2777
0,30,0.00,0.42,0.00,0.59,0.1970,0.1922,0.1896,0.1931,0.1980,1,3.3109,1.5906,1.5906,-3.3109,10.9619,-0.0541,3.3109,0.9708,3.3122
0,31,0.00,0.42,0.00,0.58,0.1970,0.1922,0.1896,0.1931,0.1980,3,3.3437,1.5906,1.5906,-3.3437,11.1801,-0.0214,3.3437,1.0000,3.3450
0,32,0.00,0.42,0.00,0.57,0.1970,0.1922,0.1896,0.1931,0.1980,4,2.8554,1.5906,1.5906,-2.8554,8.1532,-0.4412,2.8554,1.0047,2.8567
0,33,0.00,0.42,0.00,0.57,0.1970,0.1922,0.1896,0.1931,0.1980,2,2.8640,1.5906,1.5906,-2.8640,8.2023,-0.4351,2.8640,1.0254,2.8653
0,34,0.00,0.42,0.00,0.56,0.1970,0.1922,0.1896,0.1931,0.1980,0,2.8703,1.5906,1.5906,-2.8703,8.2385,-0.4305,2.8703,0.9571,2.8716
0,35,0.00,0.42,0.00,0.49,0.1970,0.1923,0.1896,0.1931,0.1981,0,3.0297,1.5906,1.5906,-3.0297,9.1790,-0.3078,3.0297,1.0391,3.0309
0,36,0.00,0.42,0.00,0.44,0.1969,0.1923,0.1895,0.1931,0.1981,3,3.1142,1.5906,1.5906,-3.1142,9.6980,-0.2366,3.1142,0.9999,3.1153
0,37,0.19,0.42,0.00,0.30,0.1969,0.1921,0.1894,0.1933,0.1983,2,3.9099,1.5906,1.5906,-3.9098,15.2869,0.6444,3.9098,0.9814,3.9116
0,38,0.32,0.42,0.00,0.23,0.1968,0.1920,0.1893,0.1934,0.1985,1,4.0410,1.5906,1.5906,-4.0410,16.3294,0.8260,4.0410,0.9795,4.0432
0,39,0.43,0.42,0.00,0.17,0.1968,0.1919,0.1892,0.1934,0.1986,4,4.1532,1.5906,1.5906,-4.1531,17.2485,0.9896,4.1531,1.0140,4.1557
0,40,0.50,0.42,0.00,0.14,0.1968,0.1919,0.1892,0.1935,0.1987,0,4.2195,1.5906,1.5906,-4.2195,17.8043,1.0900,4.2195,1.0349,4.2223
0,41,0.57,0.42,-13.65,0.12,0.1969,0.1843,0.1789,0.2057,0.2042,3,3.5989,1.5892,1.5892,-3.5990,12.9528,0.2551,3.5990,0.9914,3.5848
0,42,0.54,0.42,-68.96,0.19,0.1919,0.1800,0.1676,0.2237,0.2067,1,2.8212,1.5857,1.5857,-2.8216,7.9614,-0.4649,2.8216,1.1360,2.7789
0,43,0.51,0.42,-119.54,0.25,0.1872,0.1831,0.1690,0.2251,0.2057,2,2.1027,1.5859,1.5859,-2.1032,4.4236,-0.8079,2.1032,0.8184,2.0467
0,44,0.49,0.42,-142.90,0.28,0.1858,0.1838,0.1695,0.2254,0.2054,2,1.7671,1.5859,1.5859,-1.7677,3.1248,-0.8620,1.7677,0.9258,1.7068
0,45,0.47,0.42,-170.60,0.32,0.1845,0.1843,0.1700,0.2259,0.2052,2,1.3637,1.5859,1.5859,-1.3644,1.8615,-0.8376,1.3644,1.0030,1.2995
0,46,0.46,0.42,-178.56,0.34,0.1843,0.1844,0.1702,0.2260,0.2052,3,1.2460,1.5859,1.5859,-1.2467,1.5542,-0.8121,1.2467,1.0007,1.1809
0,47,0.46,0.42,175.89,0.34,0.2069,0.2002,0.2090,0.1632,0.1906,4,2.2589,1.5870,1.5870,-2.2582,5.0996,-0.7601,2.2582,0.9593,2.3249
0,48,0.00,0.42,0.00,0.74,0.1971,0.1922,0.1896,0.1932,0.1979,4,3.0216,1.5906,1.5906,-3.0216,9.1300,-0.3144,3.0216,1.2000,3.0232
0,49,0.00,0.42,0.00,0.74,0.1971,0.1922,0.1896,0.1932,0.1979,2,3.0216,1.5906,1.5906,-3.0216,9.1300,-0.3144,3.0216,1.0000,3.0232
0,50,0.00,0.42,0.00,0.74,0.1971,0.1922,0.1896,0.1932,0.1979,4,3.0216,1.5906,1.5906,-3.0216,9.1300,-0.3144,3.0216,0.9576,3.0232
0,51,0.00,0.42,0.00,0.74,0.1971,0.1922,0.1896,0.1932,0.1979,3,3.0216,1.5906,1.5906,-3.0216,9.1300,-0.3144,3.0216,1.0442,3.0232
0,52,0.00,0.42,0.00,0.74,0.1971,0.1922,0.1896,0.1932,0.1979,2,3.0216,1.5906,1.5906,-3.0216,9.1300,-0.3144,3.0216,0.9759,3.0232
0,53,0.00,0.42,0.00,0.74,0.1971,0.1922,0.1896,0.1932,0.1979,0,3.0216,1.5906,1.5906,-3.0216,9.1300,-0.3144,3.0216,0.9813,3.0232
0,54,0.00,0.42,0.00,0.70,0.1971,0.1922,0.1896,0.1932,0.1980,4,3.1061,1.5906,1.5906,-3.1061,9.6476,-0.2436,3.1061,1.0398,3.1076
0,55,0.00,0.42,0.00,0.66,0.1971,0.1922,0.1896,0.1932,0.1980,2,3.1810,1.5906,1.5906,-3.1810,10.1188,-0.1772,3.1810,1.0045,3.1825
0,56,0.00,0.42,0.00,0.63,0.1970,0.1922,0.1896,0.1931,0.1980,1,2.7451,1.5906,1.5906,-2.7451,7.5355,-0.5162,2.7451,0.9574,2.7465
0,57,0.00,0.42,0.00,0.61,0.1970,0.1922,0.1896,0.1931,0.1980,3,2.7830,1.5906,1.5906,-2.7830,7.7453,-0.4913,2.7830,1.0142,2.7844
0,58,0.00,0.42,0.00,0.53,0.1970,0.1923,0.1896,0.1931,0.1981,3,3.4309,1.5906,1.5906,-3.4309,11.7709,0.0686,3.4309,1.0047,3.4321
0,59,0.00,0.42,0.00,0.46,0.1969,0.1923,0.1895,0.1931,0.1981,0,3.5787,1.5906,1.5906,-3.5787,12.8072,0.2316,3.5787,1.0000,3.5799
0,60,0.00,0.42,0.00,0.42,0.1969,0.1923,0.1895,0.1931,0.1981,4,3.6632,1.5906,1.5906,-3.6632,13.4190,0.3307,3.6632,1.0196,3.6643
0,61,0.02,0.42,0.00,0.38,0.1969,0.1923,0.1895,0.1931,0.1982,2,3.7381,1.5906,1.5906,-3.7381,13.9736,0.4221,3.7381,1.0064,3.7393
0,62,0.08,0.42,0.00,0.35,0.1969,0.1922,0.1895,0.1932,0.1982,0,3.8022,1.5906,1.5906,-3.8022,14.4569,0.5030,3.8022,0.9562,3.8036
0,63,0.17,0.42,0.00,0.31,0.1969,0.1922,0.1894,0.1932,0.1983,0,3.8867,1.5906,1.5906,-3.8867,15.1064,0.6134,3.8867,1.0389,3.8883
0,64,0.25,0.42,0.00,0.26,0.1968,0.1921,0.1894,0.1933,0.1984,4,3.9712,1.5906,1.5906,-3.9712,15.7702,0.7281,3.9712,0.9999,3.9731
0,65,0.35,0.42,0.00,0.21,0.1968,0.1920,0.1893,0.1934,0.1985,4,4.0702,1.5906,1.5906,-4.0702,16.5662,0.8679,4.0702,1.0085,4.0724
0,66,0.41,0.42,0.00,0.19,0.1968,0.1920,0.1892,0.1934,0.1986,2,4.1268,1.5906,1.5906,-4.1268,17.0304,0.9505,4.1268,1.0003,4.1293
0,67,0.44,0.42,0.00,0.17,0.1968,0.1919,0.1892,0.1934,0.1986,0,3.6603,1.5906,1.5906,-3.6603,13.3979,0.3272,3.6603,0.9529,3.6629
0,68,0.53,0.42,0.00,0.13,0.1968,0.1919,0.1892,0.1935,0.1987,2,3.7448,1.5906,1.5906,-3.7448,14.0234,0.4304,3.7448,1.0400,3.7477
0,69,0.56,0.42,-26.36,0.14,0.1964,0.1802,0.1725,0.2141,0.2068,1,3.4208,1.5875,1.5875,-3.4210,11.7035,0.0583,3.4210,0.8766,3.3958
0,70,0.51,0.42,-86.09,0.21,0.1900,0.1813,0.1680,0.2245,0.2063,4,2.5788,1.5857,1.5857,-2.5793,6.6528,-0.6152,2.5793,1.0508,2.5312
0,71,0.48,0.42,-138.88,0.28,0.1860,0.1837,0.1694,0.2254,0.2055,2,1.8252,1.5859,1.5859,-1.8258,3.3334,-0.8575,1.8258,1.1334,1.7655
0,72,0.46,0.42,-156.40,0.30,0.1851,0.1841,0.1698,0.2256,0.2053,3,1.5715,1.5859,1.5859,-1.5721,2.4716,-0.8624,1.5721,0.8264,1.5092
0,73,0.45,0.42,-168.64,0.32,0.1846,0.1843,0.1700,0.2259,0.2052,3,1.3926,1.5859,1.5859,-1.3932,1.9411,-0.8426,1.3932,1.2000,1.3286
0,74,0.45,0.42,-177.19,0.33,0.1843,0.1844,0.1701,0.2260,0.2052,2,1.2664,1.5859,1.5859,-1.2670,1.6054,-0.8171,1.2670,1.0007,1.2014
0,75,0.44,0.42,175.89,0.34,0.2069,0.2002,0.2091,0.1632,0.1906,1,1.2589,1.5870,1.5870,-1.2582,1.5831,-0.8150,1.2582,0.9249,1.3249
0,76,0.44,0.42,155.89,0.35,0.2060,0.2004,0.2095,0.1635,0.1906,0,2.4788,1.5871,1.5871,-2.4782,6.1413,-0.6675,2.4782,0.9588,2.5423
0,77,0.43,0.42,135.89,0.36,0.2050,0.2009,0.2100,0.1637,0.1904,4,2.7023,1.5871,1.5871,-2.7017,7.2990,-0.5437,2.7017,1.0228,2.7629
0,78,0.43,0.42,115.89,0.36,0.2037,0.2016,0.2106,0.1639,0.1902,0,2.9284,1.5871,1.5871,-2.9278,8.5721,-0.3879,2.9278,0.9278,2.9853
0,79,0.43,0.42,95.89,0.36,0.2020,0.2027,0.2113,0.1641,0.1899,2,3.1564,1.5871,1.5871,-3.1559,9.9597,-0.1997,3.1559,1.0620,3.2089
0,80,0.00,0.42,0.00,0.74,0.1971,0.1922,0.1896,0.1932,0.1979,4,3.0216,1.5906,1.5906,-3.0216,9.1300,-0.3144,3.0216,0.9384,3.0232
0,81,0.00,0.42,0.00,0.74,0.1971,0.1922,0.1896,0.1932,0.1979,3,3.0216,1.5906,1.5906,-3.0216,9.1300,-0.3144,3.0216,1.0442,3.0232
0,82,0.00,0.42,0.00,0.74,0.1971,0.1922,0.1896,0.1932,0.1979,2,3.0216,1.5906,1.5906,-3.0216,9.1300,-0.3144,3.0216,0.9759,3.0232
