Episode,Reward,Timer,Input_PosX,Input_PosY,Input_Angle,Input_DistNorm,Output_Accelerate,Output_TurnLeft,Output_TurnRight,Target_Accelerate,Target_TurnLeft,Target_TurnRight,Loss
3,1.39,5.20,-0.4836,0.1075,56.1786,0.6075,184.2113,184.2306,184.3029,184.2113,183.8544,184.3029,0.047181
3,1.58,5.30,-0.4826,0.0137,18.3218,0.5773,184.2535,184.1808,184.1625,184.2535,184.1808,183.9914,0.009756
3,1.90,5.40,-0.4821,-0.0401,33.3270,0.4635,184.3383,184.2255,184.2823,184.3912,184.2255,184.2823,0.000930
3,2.04,5.50,-0.3656,-0.1286,28.9082,0.3118,184.3056,184.2393,184.2283,184.3056,184.2393,184.4985,0.024328
3,2.15,5.60,-0.2909,-0.1854,58.9166,0.2002,184.2416,184.2500,184.0720,184.5614,184.2500,184.0720,0.034106
3,2.14,5.70,-0.2415,-0.3325,79.1131,0.1132,184.1130,184.2046,184.1196,184.1130,184.4985,184.1196,0.028792
3,2.13,5.80,-0.2893,-0.4222,43.6980,0.1713,184.1958,184.2105,184.1596,184.1958,184.4962,184.1596,0.027201
3,2.12,5.90,-0.3092,-0.4595,28.4648,0.1966,184.1673,184.2316,184.2220,184.1673,184.5060,184.2220,0.025098
3,2.11,6.00,-0.3297,-0.4978,13.5591,0.2228,184.1519,184.1504,184.1228,184.1519,184.4227,184.1228,0.024717
3,2.11,6.10,-0.3360,-0.5097,9.2331,0.2310,184.2960,184.1576,184.0879,184.5587,184.1576,184.0879,0.023011
3,2.10,6.20,-0.3441,-0.5249,4.0969,0.2415,184.2290,184.1641,184.1720,184.4967,184.1641,184.1720,0.023888
3,2.10,6.30,-0.3481,-0.5324,1.7785,0.2467,184.4268,184.1580,184.1234,184.6064,184.1580,184.1234,0.010752
3,2.11,6.40,-0.2304,-0.4457,-11.0817,0.2328,184.1255,184.1689,184.3889,184.1255,184.1689,184.6587,0.024260
3,2.12,6.50,-0.1548,-0.3900,-10.4616,0.2286,184.1603,184.2996,184.4644,184.7348,184.2996,184.4644,0.110038
3,2.10,6.60,-0.0032,-0.3407,-41.2482,0.1852,184.2819,184.3236,184.4517,184.2819,184.3236,184.7089,0.022048
1,1.12,6.70,0.0807,-0.3133,-34.2482,0.2016,184.1545,184.3800,184.2663,184.1545,184.3800,183.6105,0.143388
1,1.41,6.80,-0.6971,0.4245,0.0000,0.7392,184.4015,183.8723,184.0421,184.3179,183.8723,184.0421,0.002329
1,1.71,6.90,-0.5509,0.4245,0.0000,0.5930,184.7021,184.2517,184.2061,184.7261,184.2517,184.2061,0.000192
1,2.00,7.00,-0.4047,0.4245,0.0000,0.4468,184.8127,184.4202,184.0722,184.9955,184.4202,184.0722,0.011142
1,2.20,7.10,-0.2585,0.4245,0.0000,0.3005,184.8340,184.4820,184.2839,185.1486,184.4820,184.2839,0.032995
1,2.19,7.20,-0.1571,0.4245,0.0000,0.1992,184.9211,184.5474,184.3301,184.7934,184.5474,184.3301,0.005438
1,1.90,7.30,-0.1078,0.4245,-38.1806,0.1499,184.3800,184.3115,184.5531,184.3800,184.3115,184.6109,0.001114
1,1.64,7.40,-0.1760,0.4245,-93.7734,0.2181,184.4525,184.2306,184.3567,184.4525,184.2306,184.2453,0.004136
1,1.49,7.50,-0.2408,0.4245,-142.9024,0.2829,184.3647,184.2755,184.3268,184.0127,184.2755,184.3268,0.041306
1,1.42,7.60,-0.2779,0.4245,-168.6416,0.3200,184.4015,184.1120,184.3849,183.8016,184.1120,184.3849,0.119978
1,1.42,7.70,-0.2992,0.4245,177.8733,0.3412,184.1568,184.1259,184.0599,183.7339,184.1259,184.0599,0.059601
1,1.36,7.80,-0.3114,0.4245,170.8082,0.3534,184.1086,183.9615,184.1280,184.1086,183.6466,184.1280,0.033040
1,1.14,7.90,-0.3189,0.4245,132.4814,0.4361,183.8837,184.0500,184.1176,183.8837,184.0500,183.4186,0.162855
1,1.06,8.00,-0.3227,0.4245,163.9817,0.5011,183.8605,183.9141,184.1159,183.8605,183.9141,183.7119,0.054420
1,0.99,8.10,-0.3244,0.4245,-167.0265,0.5381,184.3453,184.3290,184.3016,183.4903,184.3290,184.3016,0.243699
1,1.00,8.20,-0.4592,0.4812,-139.4267,0.6121,184.3188,184.1176,184.5010,183.6609,184.1176,184.5010,0.144290
1,1.13,8.30,-0.5349,0.6063,-113.3673,0.6401,184.4098,184.0989,184.2899,184.4098,184.0989,183.6923,0.119064
1,1.29,8.40,-0.5703,0.6646,-96.1510,0.6032,184.4892,184.2023,184.4670,183.9391,184.2023,184.4670,0.100896
1,1.43,8.50,-0.4998,0.7928,-77.1644,0.5455,184.2577,184.2416,184.3269,183.9107,184.2416,184.3269,0.040129
1,1.47,8.60,-0.3555,0.8606,-53.9538,0.5115,184.2202,184.2462,184.2118,184.2202,184.2462,183.8749,0.037837
1,1.60,8.70,-0.2976,0.8879,-39.1608,0.5100,184.0190,184.2544,184.2843,184.0434,184.2544,184.2843,0.000198
1,1.63,8.80,-0.1836,0.7963,-24.0399,0.4657,184.1177,184.1223,184.2506,184.1177,184.1223,184.0371,0.015199
1,1.66,8.90,-0.1105,0.7374,-13.5569,0.4667,184.2481,184.1107,184.3755,184.1927,184.1107,184.3755,0.001026
1,1.75,9.00,-0.1176,0.5914,-24.5320,0.4355,184.2401,184.1951,184.4032,184.2401,184.1951,184.3132,0.002703
1,1.85,9.10,-0.1222,0.4976,-13.2281,0.4046,183.9970,184.2276,184.2279,183.9970,184.2276,184.2365,0.000025
1,1.93,9.20,-0.1250,0.4396,-7.8401,0.3637,184.0641,184.2820,184.3837,184.0641,184.2820,184.2853,0.003232
1,1.85,9.30,-0.1264,0.4106,-1.3207,0.3328,184.4422,184.2781,183.8101,184.4422,184.3296,183.8101,0.000886
1,1.89,9.40,-0.1273,0.3940,-35.4489,0.3242,184.2481,184.2882,184.2500,184.2481,184.2882,184.3372,0.002534
1,1.83,9.50,-0.1277,0.3845,-13.3986,0.3355,184.2424,184.2828,184.3893,184.2424,184.3800,184.3893,0.003150
1,1.99,9.60,-0.1280,0.3791,-46.3396,0.3184,184.3241,184.2722,184.3540,184.3241,184.2722,184.5016,0.007257
1,2.14,9.70,-0.1281,0.3760,-21.8428,0.2741,184.3946,184.1883,184.2490,184.3946,184.1883,184.6902,0.064875
1,2.12,9.80,-0.1282,0.3751,-30.6862,0.1876,184.2968,184.2030,184.2515,184.5690,184.2030,184.2515,0.024695
1,1.91,9.90,-0.2009,0.4181,-63.4430,0.1543,184.1785,184.1837,184.3016,184.3694,184.1837,184.3016,0.012154
2,1.91,0.00,-0.2009,0.4181,-63.4430,0.1543,184.1635,184.2799,184.1508,184.3479,184.2799,184.1508,0.011339
2,1.50,0.10,-0.3771,0.5224,-99.7767,0.2447,184.1939,184.0897,184.3287,184.1939,183.9873,184.3287,0.003494
2,1.48,0.20,-0.4411,0.5603,-154.2384,0.3348,184.2603,184.1133,184.1791,184.2603,184.1133,183.8976,0.026413
2,1.35,0.30,-0.4610,0.5721,-141.6313,0.3633,184.1927,184.2767,184.4785,183.9865,184.2767,184.4785,0.014186
2,1.17,0.40,-0.5982,0.6533,-117.7179,0.4601,184.1427,184.2887,184.3165,184.1427,183.6429,184.3165,0.139025
2,1.12,0.50,-0.6533,0.6859,-148.5327,0.5089,184.2195,184.3315,184.4330,184.2195,184.3315,183.7079,0.175226
2,1.08,0.60,-0.7057,0.7170,-119.9989,0.5737,184.1962,184.2975,184.3717,184.1962,184.2975,183.6122,0.192299
2,1.06,0.70,-0.7357,0.7347,-89.8299,0.6331,184.2205,184.3022,184.2557,184.2205,184.3022,183.5146,0.183094
2,0.90,0.80,-0.7543,0.7457,-55.0432,0.6959,184.1870,184.2537,184.1916,184.1870,183.3082,184.1916,0.297968
2,0.84,0.90,-0.7643,0.7517,-101.4487,0.7106,184.2342,184.2969,184.1374,184.2342,183.2988,184.1374,0.332063
2,0.83,1.00,-0.7693,0.7546,-142.7349,0.6793,184.2578,184.2661,184.1812,184.2578,183.0604,184.1812,0.484586
2,0.95,1.10,-0.7722,0.7563,175.9546,0.6416,183.9991,184.2011,183.9612,183.9991,184.2011,183.4084,0.101861
2,1.09,1.20,-0.7732,0.7569,-154.0045,0.6092,184.0728,184.1116,184.1941,184.0728,184.1116,183.4392,0.189957
2,1.36,1.30,-0.7732,0.7569,-124.5860,0.5834,184.1217,184.2779,184.2230,184.1217,184.2779,183.7959,0.060812
2,1.36,1.40,-0.7732,0.7569,-98.0629,0.4834,184.1259,184.2766,184.2694,184.1259,183.7971,184.2694,0.076642
2,1.45,1.50,-0.7732,0.7569,-150.2723,0.4097,184.2713,184.1349,184.1945,184.2713,183.6816,184.1945,0.068473
2,1.55,1.60,-0.7732,0.7569,172.7673,0.3368,183.7755,184.0273,183.7242,183.7329,184.0273,183.7242,0.000606
2,1.70,1.70,-0.8021,0.9003,137.1655,0.3366,183.9362,184.0184,183.8270,183.9362,183.8769,183.8270,0.006672
2,1.91,1.80,-0.8206,0.9923,101.0226,0.3103,183.7937,184.0578,183.7649,183.7937,184.1303,183.7649,0.001751
2,1.12,1.90,-0.8320,1.0493,60.2284,0.2598,183.8412,183.9021,183.9399,183.8412,183.8942,183.9399,0.000021
2,1.32,2.00,-0.6971,0.4245,0.0000,0.7392,184.5088,183.9111,183.8004,184.2280,183.9111,183.8004,0.026279
2,1.62,2.10,-0.5958,0.4245,0.0000,0.6378,184.7557,184.3005,183.8325,184.7141,184.3005,183.8325,0.000578
2,1.94,2.20,-0.4495,0.4245,0.0000,0.4916,184.9130,184.4011,183.9500,185.0523,184.4011,183.9500,0.006474
2,2.23,2.30,-0.2901,0.4245,0.0000,0.3322,185.0023,184.5327,183.9259,185.3207,184.5327,183.9259,0.033781
2,2.39,2.40,-0.1439,0.4245,0.0000,0.1860,184.9727,184.5258,183.9839,185.4415,184.5258,183.9839,0.073261
2,1.87,2.50,-0.0630,0.4245,0.0000,0.1051,184.8271,184.3922,184.1063,184.2480,184.3922,184.1063,0.111816
2,1.62,2.60,-0.1851,0.4245,-100.9253,0.2272,184.1355,184.2093,184.0496,184.1355,184.2093,183.9837,0.001448
2,1.52,2.70,-0.2460,0.4245,-146.6494,0.2881,184.0706,184.1830,184.3000,184.0706,183.9739,184.3000,0.014567
2,1.46,2.80,-0.2713,0.4245,-164.2660,0.3134,184.1959,184.1967,184.2609,184.1959,184.1967,183.8778,0.048922
2,1.42,2.90,-0.2863,0.4245,-174.1322,0.3284,184.1329,184.1124,184.0960,184.1329,184.1124,183.6178,0.076248
2,1.36,3.00,-0.3040,0.4245,174.9967,0.3461,183.9787,184.0211,184.0213,183.9787,184.0211,183.6144,0.055178
2,1.30,3.10,-0.3103,0.4245,-164.4639,0.3913,184.0284,184.0295,184.1673,184.0284,184.0295,183.6275,0.097132
2,1.29,3.20,-0.3183,0.4245,-127.0577,0.4726,184.0900,184.1174,184.1880,184.0900,184.1174,183.6316,0.103215
2,1.31,3.30,-0.3223,0.4245,-97.4682,0.5219,184.2132,184.0871,184.2754,184.2132,184.0871,183.7454,0.093649
2,1.40,3.40,-0.3238,0.4245,-81.9911,0.5298,184.2559,184.0315,184.1412,184.2559,184.0315,183.8138,0.035732
2,1.60,3.50,-0.3244,0.4245,-53.9105,0.5249,184.2287,183.9886,184.2985,184.0551,183.9886,184.2985,0.010049
2,1.82,3.60,-0.2018,0.5042,-32.9824,0.4544,184.1873,184.1666,184.2122,184.1873,184.1666,184.1924,0.000131
2,1.89,3.70,-0.1167,0.5594,-24.0242,0.3555,184.1239,184.1954,184.1939,184.1239,184.1954,184.2397,0.000700
2,1.80,3.80,-0.0859,0.5794,-15.1495,0.3358,184.0147,184.1759,184.2006,184.0147,184.1569,184.2006,0.000120
2,1.83,3.90,-0.0647,0.5932,-45.7700,0.3373,183.9952,184.0985,184.1216,183.9952,184.0985,184.1060,0.000082
2,1.67,4.00,-0.0445,0.6064,-23.4099,0.3547,183.8580,184.1246,184.1850,183.8580,184.0102,184.1850,0.004361
2,1.66,4.10,-0.0329,0.6139,-58.1444,0.3857,183.9492,184.0272,184.2563,183.9492,184.0272,184.0735,0.011142
2,1.63,4.20,-0.0263,0.6182,-31.3027,0.4267,183.9819,184.0200,184.1730,183.9819,184.0200,183.9611,0.014974
2,1.61,4.30,-0.0225,0.6206,-7.3331,0.4749,184.0489,183.8933,184.3683,184.0489,183.8933,183.8579,0.086823
2,1.60,4.40,-0.0202,0.6222,3.3544,0.4921,183.9260,183.8867,183.9413,183.9260,183.8624,183.9413,0.000197
2,1.71,4.50,-0.0202,0.6222,-24.8680,0.4672,184.0353,184.0243,184.0405,184.0353,184.0243,183.9055,0.006072
2,1.75,4.60,-0.0202,0.6222,-8.3808,0.4356,184.0330,184.0590,184.0713,184.0330,184.0590,183.8272,0.019863
2,1.73,4.70,-0.0202,0.6222,5.1626,0.4199,183.9483,183.7966,183.8921,183.9483,183.7966,183.8385,0.000959
2,1.91,4.80,-0.0202,0.6222,18.2966,0.4098,183.8656,183.7897,183.8769,183.9432,183.7897,183.8769,0.002010
2,2.05,4.90,-0.1659,0.6341,9.7796,0.3339,183.8211,183.7923,183.7822,183.8211,183.7923,184.0322,0.020828
2,2.33,5.00,-0.2595,0.6418,17.9044,0.2505,183.7045,183.8298,183.9793,184.6512,183.8298,183.9793,0.298767
2,2.14,5.10,-0.3542,0.6894,-13.6549,0.1136,184.0997,184.0771,184.1652,184.4672,184.0771,184.1652,0.045028
2,1.93,5.20,-0.2938,0.6701,-54.3658,0.1527,184.0616,183.9652,184.2551,184.0616,183.9652,184.3450,0.002697
2,1.81,5.30,-0.2227,0.6473,-94.4774,0.2025,184.0948,184.0329,184.0737,184.0948,184.0329,184.0629,0.000039
2,1.75,5.40,-0.1787,0.6333,-115.9569,0.2344,184.0971,183.8873,184.0878,184.0064,183.8873,184.0878,0.002738
2,1.72,5.50,-0.1567,0.6262,-125.5461,0.2505,184.0045,183.9102,184.1063,183.9806,183.9102,184.1063,0.000190
2,1.70,5.60,-0.1431,0.6219,-130.9455,0.2605,183.9976,183.9273,184.1265,183.9976,183.9273,183.9901,0.006206
2,1.93,5.70,-0.1389,0.6205,-132.5009,0.2636,183.9755,183.8875,183.8895,183.9755,183.8875,184.0612,0.009837
2,1.79,5.80,-0.1335,0.6188,-122.4246,0.1672,183.9769,184.0444,184.0285,183.9898,184.0444,184.0285,0.000056
2,1.59,5.90,-0.2512,0.5320,-130.5328,0.2258,183.9611,183.9701,183.9229,183.9611,183.6681,183.9229,0.030414
2,1.65,6.00,-0.3267,0.4762,175.5492,0.2626,183.8007,183.7928,183.8060,183.8007,183.7928,183.8817,0.001909
2,1.64,6.10,-0.3735,0.4417,-158.8045,0.2535,183.9731,184.0592,184.1645,183.9731,183.6091,184.1645,0.067527
2,1.68,6.20,-0.3880,0.4310,173.9440,0.2374,183.7057,183.8213,183.7072,183.6616,183.8213,183.7072,0.000648
2,1.75,6.30,-0.4852,0.4023,141.7086,0.2639,183.8678,183.8879,183.7888,183.8678,183.7954,183.7888,0.002857
2,1.84,6.40,-0.5937,0.3703,95.3118,0.2945,183.8420,183.8229,183.9066,183.8420,183.9067,183.9066,0.002338
2,2.04,6.50,-0.6558,0.3520,48.6807,0.3128,183.7474,183.9001,183.8056,184.0979,183.9001,183.8056,0.040956
2,2.28,6.60,-0.6171,0.2583,24.2959,0.2479,183.8538,183.8466,183.9201,183.8538,184.5056,183.9201,0.144732
2,1.96,6.70,-0.5902,0.1932,1.2703,0.1594,183.8601,184.1057,183.9022,183.8601,184.1792,183.9022,0.001801
2,1.63,6.80,-0.7108,0.1785,-94.7861,0.1878,183.9456,184.0200,184.0524,183.8388,184.0200,184.0524,0.003797
2,1.51,6.90,-0.8315,0.1989,-158.1429,0.2669,183.9893,183.8636,184.0469,183.9893,183.8636,183.5879,0.070227
2,1.50,7.00,-0.9062,0.2115,166.4408,0.3159,183.7804,183.8924,183.7923,183.7804,183.5550,183.7923,0.037954
2,1.50,7.10,-0.9435,0.2177,150.4315,0.3403,183.7807,183.9272,183.8335,183.5847,183.9272,183.8335,0.012803
2,1.49,7.20,-0.9648,0.2213,142.0470,0.3543,183.8823,183.8091,183.8294,183.8823,183.5364,183.8294,0.024787
1,1.12,7.30,-0.9770,0.2234,137.6526,0.3623,183.8115,183.7343,183.8631,183.0409,183.7343,183.8631,0.197949
1,1.41,7.40,-0.6971,0.4245,0.0000,0.7392,183.8729,183.0119,183.5659,183.9096,183.0119,183.5659,0.000449
1,1.71,7.50,-0.5509,0.4245,0.0000,0.5930,184.2892,183.5093,183.6734,184.3810,183.5093,183.6734,0.002811
1,1.91,7.60,-0.4047,0.4245,0.0000,0.4468,184.7579,184.1343,183.7108,184.8503,184.1343,183.7108,0.002848
1,2.20,7.70,-0.3033,0.4245,0.0000,0.3454,184.7885,184.2065,183.6042,185.0947,184.2065,183.6042,0.031249
1,2.19,7.80,-0.1571,0.4245,0.0000,0.1992,184.5193,184.2150,183.8428,184.3611,184.2150,183.8428,0.008340
1,1.77,7.90,-0.1078,0.4245,-38.1806,0.1499,183.6468,183.8010,183.9781,183.6468,183.8010,183.9036,0.001851
1,1.56,8.00,-0.2093,0.4245,-119.5423,0.2513,183.6835,183.8588,184.0763,183.6835,183.8588,183.7973,0.025951
1,1.45,8.10,-0.2598,0.4245,-156.4030,0.3019,183.8155,183.8619,183.8830,183.8155,183.8619,183.4943,0.050359
1,1.42,8.20,-0.2888,0.4245,-175.7148,0.3309,183.8516,183.8537,183.8513,183.8516,183.8537,183.4831,0.045185
1,1.34,8.30,-0.3054,0.4245,174.1675,0.3475,183.7912,183.7452,183.7897,183.7912,183.7452,183.4951,0.028933
1,1.29,8.40,-0.3149,0.4245,-148.8309,0.4250,183.8262,183.9063,183.9405,183.8262,183.9063,183.3918,0.100337
1,1.29,8.50,-0.3204,0.4245,-117.2494,0.4918,183.8884,184.0546,183.9761,183.8884,184.0546,183.5073,0.073256
1,1.15,8.60,-0.3235,0.4245,-88.2729,0.5308,183.9978,183.8988,184.0181,183.9978,183.3282,184.0181,0.108512
1,1.30,8.70,-0.3244,0.4245,-136.8313,0.5348,183.9464,183.6540,183.8859,183.9464,183.6540,183.4101,0.075447
1,1.50,8.80,-0.3244,0.4245,-107.8820,0.4986,183.9275,183.6880,183.9530,183.6134,183.6880,183.9530,0.032893
1,1.56,8.90,-0.3018,0.5823,-89.0615,0.4264,183.8001,183.7051,184.1035,183.8001,183.7051,183.8199,0.026815
1,1.62,9.00,-0.2940,0.6368,-79.4036,0.4110,183.8589,183.8280,184.0315,183.8589,183.8280,183.8117,0.016109
1,1.68,9.10,-0.2848,0.7009,-55.5346,0.4126,183.9812,183.8687,184.3353,183.9812,183.8687,184.1752,0.008534
1,1.71,9.20,-0.2791,0.7406,-27.4739,0.4202,183.7103,183.9117,184.0216,183.7103,183.9117,183.8903,0.005747
1,1.69,9.30,-0.2773,0.7529,-13.3872,0.4270,183.7109,183.7629,184.0964,183.7109,183.7629,183.9583,0.006351
1,1.60,9.40,-0.2751,0.7686,-3.8104,0.4476,183.8082,183.8629,183.9529,183.8082,183.6994,183.9529,0.008909
1,1.63,9.50,-0.2744,0.7735,-28.8892,0.4623,183.7333,183.8541,183.8810,183.7333,183.8541,183.6770,0.013865
1,1.71,9.60,-0.2735,0.7792,-8.9143,0.4702,183.6971,183.6856,183.9878,183.6971,183.6856,183.7876,0.013368
1,1.84,9.70,-0.2731,0.7825,2.7235,0.4426,183.8610,183.8158,183.6774,183.8610,184.0492,183.6774,0.018161
1,1.99,9.80,-0.2729,0.7837,-32.4694,0.3364,183.7914,183.6427,183.9846,183.7914,183.6427,184.1301,0.007050
1,2.03,9.90,-0.2729,0.7837,-16.9631,0.2838,183.8955,183.7219,183.7612,183.8955,183.7219,184.0911,0.036277
2,2.03,0.00,-0.2729,0.7837,-16.9631,0.2838,183.8361,183.7825,183.8127,183.8361,183.7825,184.0323,0.016073
2,2.10,0.10,-0.3652,0.7417,-27.8494,0.2197,183.8712,183.8595,184.0753,184.3385,183.8595,184.0753,0.072780
2,2.13,0.20,-0.4420,0.7067,-47.2827,0.1824,183.8242,183.7943,184.0436,183.8242,183.7943,184.3317,0.027656
2,2.08,0.30,-0.5215,0.6705,-53.4003,0.1616,183.9125,183.7289,183.9844,183.9125,183.7289,184.2273,0.019665
2,2.03,0.40,-0.5970,0.6361,-55.9490,0.1809,183.8221,183.6456,184.0318,183.8221,183.6456,184.2224,0.012121
2,1.97,0.50,-0.6403,0.6164,-44.9304,0.2221,183.8444,183.6945,183.9375,183.8444,183.6945,184.0710,0.005935
2,1.87,0.60,-0.6651,0.6052,-23.3495,0.2812,183.9189,183.8036,183.8682,183.9189,183.8036,183.9494,0.002197
2,1.86,0.70,-0.6804,0.5982,-9.4180,0.3521,183.8543,183.7762,183.7934,183.8754,183.7762,183.7934,0.000148
2,1.86,0.80,-0.5847,0.7087,-18.1085,0.3450,183.9128,183.8458,183.9456,183.9664,183.8458,183.9456,0.000958
2,1.93,0.90,-0.4890,0.8193,-33.6233,0.3232,183.9384,183.7630,183.9894,183.9384,183.7630,184.0759,0.002493
2,1.92,1.00,-0.4276,0.8903,-18.3955,0.3113,183.9126,183.8965,183.7588,183.9126,183.8965,183.9900,0.017823
2,1.92,1.10,-0.3924,0.9310,-15.3358,0.3204,183.7566,183.7516,183.8938,183.9764,183.7516,183.8938,0.016107
2,1.94,1.20,-0.2466,0.9195,-32.0859,0.2947,183.7632,183.8115,183.9426,183.7632,183.8115,184.0410,0.003230
2,1.93,1.30,-0.1787,0.9141,-18.5004,0.3054,183.8649,183.8834,183.9309,184.0228,183.8834,183.9309,0.008307
2,1.93,1.40,-0.0502,0.8444,-23.1872,0.3022,183.7783,183.7734,183.8187,183.7783,183.7734,183.9124,0.002926
2,1.92,1.50,0.0323,0.7996,-16.3372,0.3114,183.7067,183.8149,183.8012,183.7067,183.8149,183.9007,0.003295
2,1.79,1.60,0.0796,0.7739,-13.0003,0.3200,183.7377,183.7827,184.0278,183.7377,183.9739,184.0278,0.012187
2,1.78,1.70,0.1089,0.7580,-49.0616,0.3387,183.8154,183.8177,184.0053,183.8154,183.8177,183.9456,0.001187
2,1.73,1.80,0.1235,0.7501,-24.4685,0.3758,183.8204,183.7564,183.8626,183.8204,183.7564,183.7514,0.004122
2,1.71,1.90,0.1318,0.7456,-8.5971,0.4243,183.8295,183.7124,183.8333,183.8295,183.7124,183.7501,0.002304
2,1.71,2.00,0.1366,0.7430,1.6739,0.4429,182.2798,182.8263,183.8434,182.2798,182.8263,183.5701,0.024912
2,1.75,2.10,0.1394,0.7415,12.0759,0.4280,183.4827,183.7534,183.5881,183.4827,183.8540,183.5881,0.003373
2,1.85,2.20,0.1402,0.7410,-18.3325,0.4006,183.7891,183.6927,184.0057,184.0166,183.6927,184.0057,0.017244
2,1.93,2.30,0.0278,0.6475,-35.0225,0.3259,183.7718,183.7215,183.8426,183.7718,183.7215,183.9385,0.003069
2,1.98,2.40,-0.0444,0.5875,-19.0557,0.3064,183.7672,183.7740,183.9211,183.7672,183.7740,184.0593,0.006359
2,2.05,2.50,-0.0857,0.5531,-17.8462,0.2865,183.6422,183.7011,183.7790,183.6422,183.7011,183.9898,0.014808
2,2.11,2.60,-0.1094,0.5334,-15.3147,0.2544,183.5851,183.7359,183.7453,183.5851,183.7359,184.0191,0.024973
2,2.12,2.70,-0.1230,0.5221,-13.4057,0.2258,183.5847,183.6607,183.9523,183.5847,183.6607,184.2323,0.026142
2,2.08,2.80,-0.1308,0.5156,-13.2931,0.2218,183.6771,183.6128,183.7395,183.6771,183.6128,183.9868,0.020396
2,2.02,2.90,-0.1353,0.5119,-11.3908,0.2418,183.6780,183.6872,183.5260,183.6780,183.6872,183.8747,0.040515
2,1.91,3.00,-0.1378,0.5097,-5.4771,0.2802,183.7208,183.6688,183.7850,183.7208,183.8528,183.7850,0.011279
2,2.00,3.10,-0.1387,0.5090,-40.0362,0.2916,183.7502,183.7118,183.8647,183.7502,183.7118,184.0250,0.008565
2,2.05,3.20,-0.1387,0.5090,-18.4799,0.2749,183.8183,183.5409,183.8168,183.8183,183.5409,184.0313,0.015329
2,2.09,3.30,-0.1387,0.5090,-15.2015,0.2533,183.6684,183.6972,183.7751,184.0251,183.6972,183.7751,0.042406
2,1.97,3.40,-0.0105,0.5793,-43.0414,0.1964,183.7598,183.7297,183.7103,183.8931,183.7297,183.7103,0.005926
2,1.87,3.50,0.1177,0.6496,-78.0693,0.2061,183.7552,183.7867,183.7391,183.8205,183.7867,183.7391,0.001422
2,1.57,3.60,0.1918,0.6902,-99.0363,0.2266,183.7645,183.8100,183.7976,183.7645,183.5418,183.7976,0.023983
2,1.51,3.70,0.2972,0.7480,-161.0449,0.2914,183.7374,183.8137,183.9277,183.7374,183.2500,183.9277,0.105893
2,1.52,3.80,0.3576,0.7811,146.0376,0.3420,183.6035,183.3318,183.5002,183.6035,183.2921,183.5002,0.000526
2,1.51,3.90,0.3950,0.8017,94.3404,0.4067,183.5609,183.5397,183.5169,183.2355,183.5397,183.5169,0.035307
2,1.59,4.00,0.2818,0.8942,60.5762,0.4608,183.5963,183.6016,183.6315,183.3826,183.6016,183.6315,0.015231
2,1.57,4.10,0.1358,0.9025,25.4175,0.4710,183.6296,183.5192,183.5443,183.6296,183.5192,183.3583,0.011529
2,1.74,4.20,0.0421,0.9079,46.8005,0.4525,183.5712,183.5543,183.6758,183.5809,183.5543,183.6758,0.000031
2,2.09,4.30,-0.1029,0.8892,45.2074,0.3663,183.6355,183.6303,183.4904,183.8916,183.6303,183.4904,0.021850
2,2.27,4.40,-0.2610,0.8689,32.5114,0.2087,183.6130,183.7095,183.3817,184.1375,183.7095,183.3817,0.091691
2,2.14,4.50,-0.3448,0.8582,19.3535,0.1406,183.6098,183.6917,183.5160,183.6098,184.0249,183.5160,0.037022
2,2.01,4.60,-0.3848,0.8835,-59.9240,0.1476,183.6302,183.5806,183.6491,183.6302,183.5806,183.8218,0.009935
2,1.85,4.70,-0.3739,0.9022,-87.8186,0.1735,183.6371,183.6485,183.8454,183.6371,183.6485,183.8595,0.000067
2,1.78,4.80,-0.3599,0.9259,-120.1436,0.2068,183.7628,183.6684,183.8557,183.7628,183.6684,183.7960,0.001188
2,1.74,4.90,-0.3529,0.9378,-134.6247,0.2236,183.6872,183.7261,183.7609,183.6872,183.7261,183.6618,0.003268
2,1.71,5.00,-0.3489,0.9446,-142.1965,0.2332,183.7082,183.7965,183.8051,183.7082,183.7965,183.6819,0.005066
2,1.77,5.10,-0.3464,0.9488,-146.4734,0.2392,183.7822,183.7915,183.8450,183.7822,183.7915,183.7730,0.001730
2,1.12,5.20,-0.3457,0.9501,-126.5575,0.2410,183.6941,183.6414,183.7145,183.6941,183.6414,183.0554,0.144792
2,1.44,5.30,-0.6971,0.4245,0.0000,0.7392,183.6400,183.0329,183.0949,183.6400,183.0329,183.0949,0.000000
2,1.73,5.40,-0.5377,0.4245,0.0000,0.5798,184.0638,183.5603,183.2695,184.1086,183.5603,183.2695,0.000669
2,2.05,5.50,-0.3915,0.4245,0.0000,0.4336,184.1985,183.7017,183.3043,184.4161,183.7017,183.3043,0.015784
2,2.34,5.60,-0.2321,0.4245,0.0000,0.2742,184.1542,183.7989,183.4259,184.5487,183.7989,183.4259,0.051885
2,1.99,5.70,-0.0859,0.4245,0.0000,0.1279,184.1823,183.7144,183.5844,183.8520,183.7144,183.5844,0.036364
2,1.68,5.80,-0.1560,0.4245,-77.8319,0.1981,183.5488,183.6222,183.6837,183.5488,183.6222,183.5304,0.007833
2,1.49,5.90,-0.2293,0.4245,-134.5504,0.2714,183.7080,183.6227,183.6486,183.7080,183.6227,183.3626,0.027262
